id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1.19573E+18,1.19573E+18,1.57392E+12,16-11-2019,21:08:36,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....and Taylor, dismissing everybody involved from the Obama holdover days trying to undermine Trump, getting rid of those people, dismissing them, this is what it looks like. It was never going to be claen, they were never going to sit by idly and just let Trump do this!” Rush L",[],[],[],4064,4824,17080,[],[],https://twitter.com/realDonaldTrump/status/1195727879780360193,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19573E+18,1.19573E+18,1.57392E+12,16-11-2019,21:08:34,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“My support for Donald Trump has never been greater than it is right now. It is paramountly obvious watching this, these people have to go. You elected Donald Trump to drain the Swamp, well, dismissing people like Yovanovitch is what that looks like. Dismissing people like Kent..",[],[],[],3365,5972,20599,[],[],https://twitter.com/realDonaldTrump/status/1195727871765073921,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19572E+18,1.19572E+18,1.57392E+12,16-11-2019,20:48:27,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Dow hits 28,000 - FIRST TIME EVER, HIGHEST EVER! Gee, Pelosi & Schitt have a good idea, “lets Impeach the President.” If something like that ever happened, it would lead to the biggest FALL in Market History. It’s called a Depression, not a Recession! So much for 401-K’s & Jobs!",[],[],[],10386,10229,37909,[],[],https://twitter.com/realDonaldTrump/status/1195722806274736129,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.1957E+18,1.1957E+18,1.57391E+12,16-11-2019,19:21:34,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"LOUISIANA, VOTE @EddieRispone TODAY! He will be a great governor!",['eddierispone'],[],[],3381,9129,31005,[],[],https://twitter.com/realDonaldTrump/status/1195700944845049857,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1053004873069981696', 'username': 'EddieRispone'}]",
1.19569E+18,1.19569E+18,1.57391E+12,16-11-2019,18:38:14,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Good morning Louisiana! Polls are open at 7AM. Get out and VOTE for @EddieRispone to be your next Gov! He will get your taxes and auto insurance (highest in Country!) way down. Loves our Military & Vets. Will protect your 2A. Find your polling place below: https://vote.donaldjtrump.com/ ,['eddierispone'],['https://vote.donaldjtrump.com/'],[],4970,12391,36462,[],[],https://twitter.com/realDonaldTrump/status/1195690037461094407,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1053004873069981696', 'username': 'EddieRispone'}]",
1.19553E+18,1.19553E+18,1.57387E+12,16-11-2019,08:09:50,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,#NewHoaxSameSwamp pic.twitter.com/GIg9R9Txe0,[],[],[],18152,25811,66429,['#newhoaxsameswamp'],[],https://twitter.com/realDonaldTrump/status/1195531896433848320,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.1955E+18,1.1955E+18,1.57386E+12,16-11-2019,06:03:20,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/YvlBpfsiTa,[],[],[],20503,29823,97299,[],[],https://twitter.com/realDonaldTrump/status/1195500061721026560,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.1955E+18,1.1955E+18,1.57386E+12,16-11-2019,05:46:42,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,THANK YOU! #MAGA #KAG https://www.washingtonexaminer.com/washington-secrets/impeachment-poll-trump-back-up-to-50 …,[],['https://www.washingtonexaminer.com/washington-secrets/impeachment-poll-trump-back-up-to-50'],[],8892,14166,51725,"['#maga', '#kag']",[],https://twitter.com/realDonaldTrump/status/1195495876631957504,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19546E+18,1.19546E+18,1.57386E+12,16-11-2019,03:40:52,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, https://twitter.com/realdonaldtrump/status/1195379578358960128 … pic.twitter.com/shaijXMXli,[],['https://twitter.com/realdonaldtrump/status/1195379578358960128'],[],8587,16465,56331,[],[],https://twitter.com/realDonaldTrump/status/1195464209594830854,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19539E+18,1.19539E+18,1.57384E+12,15-11-2019,22:43:57,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,....A double standard like never seen before in the history of our Country?,[],[],[],19395,19435,71874,[],[],https://twitter.com/realDonaldTrump/status/1195389486659776512,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19539E+18,1.19539E+18,1.57384E+12,15-11-2019,22:43:56,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"So they now convict Roger Stone of lying and want to jail him for many years to come. Well, what about Crooked Hillary, Comey, Strzok, Page, McCabe, Brennan, Clapper, Shifty Schiff, Ohr & Nellie, Steele & all of the others, including even Mueller himself? Didn’t they lie?....",[],[],[],70396,43067,134138,[],[],https://twitter.com/realDonaldTrump/status/1195389483664990208,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19538E+18,1.19538E+18,1.57384E+12,15-11-2019,22:04:35,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Stock Market up big. New and Historic Record. Job, jobs, jobs!",[],[],[],19253,20569,103021,[],[],https://twitter.com/realDonaldTrump/status/1195379578358960128,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19538E+18,1.19538E+18,1.57383E+12,15-11-2019,21:51:55,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"We have vacancies in various departments because we do not want or need as many people as past administrations (and save great cost), and also, the Democrats delay the approval process to levels unprecedented in the history of our Country!",[],[],[],23082,20972,84544,[],[],https://twitter.com/realDonaldTrump/status/1195376390054580225,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,21:02:18,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/qz1OfL56rg,[],[],['https://pbs.twimg.com/media/EJbJIZoXYAQOFEZ.jpg'],5922,9487,28201,[],[],https://twitter.com/realDonaldTrump/status/1195363904920182786,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,21:02:15,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/86HWwzDlEo,[],[],['https://pbs.twimg.com/media/EJbJHq3XkAARvou.jpg'],3276,9209,27503,[],[],https://twitter.com/realDonaldTrump/status/1195363894669258752,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,21:02:13,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/ObHvebm4ry,[],[],['https://pbs.twimg.com/media/EJbJFuQWwAEdOvz.jpg'],2244,5629,13586,[],[],https://twitter.com/realDonaldTrump/status/1195363882489065474,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,20:57:43,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/XE7ofTy7Sf,[],[],[],6780,12829,39084,[],[],https://twitter.com/realDonaldTrump/status/1195362752140914689,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,20:48:03,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/0zTfpzHCNK,[],[],[],4383,13543,39773,[],[],https://twitter.com/realDonaldTrump/status/1195360319926939648,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,20:47:45,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Another Record Stock Market, 21 times this year, despite an ongoing, & totally unfounded, Witch Hunt, & a Democrat Party that would love to see a nice, big, juicy recession. In actuality, the potential for the United States is unlimited. We will power through the Do Nothing Dems!",[],[],[],9782,17308,70105,[],[],https://twitter.com/realDonaldTrump/status/1195360243708047366,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,20:31:44,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....They call it “serving at the pleasure of the President.” The U.S. now has a very strong and powerful foreign policy, much different than proceeding administrations. It is called, quite simply, America First! With all of that, however, I have done FAR more for Ukraine than O.",[],[],[],21281,17028,62692,[],[],https://twitter.com/realDonaldTrump/status/1195356211937468417,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19536E+18,1.19536E+18,1.57383E+12,15-11-2019,20:31:40,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Everywhere Marie Yovanovitch went turned bad. She started off in Somalia, how did that go? Then fast forward to Ukraine, where the new Ukrainian President spoke unfavorably about her in my second phone call with him. It is a U.S. President’s absolute right to appoint ambassadors.",[],[],[],66555,30892,113943,[],[],https://twitter.com/realDonaldTrump/status/1195356198347956224,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19534E+18,1.19534E+18,1.57383E+12,15-11-2019,19:18:52,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"......filth pouring into the Pacific Ocean is rapidly becoming an environmental hazard, is getting NOTHING DONE. She is a Do Nothing Democrat as Speaker, and will hopefully not be in that position very long. Approve USMCA, which has been sitting on her desk for months!",[],[],[],8304,15710,57467,[],[],https://twitter.com/realDonaldTrump/status/1195337873882583042,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19534E+18,1.19534E+18,1.57383E+12,15-11-2019,19:18:50,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Impeachment Witch Hunt should be over with the statement made last night by the President and Foreign Minister of Ukraine. Nervous Nancy Pelosi, who should be home cleaning up the dangerous & disgusting Slum she is making of her District in San Francisco, where even the......",[],[],[],10276,19440,71596,[],[],https://twitter.com/realDonaldTrump/status/1195337867989573632,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.1952E+18,1.1952E+18,1.57379E+12,15-11-2019,10:22:17,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....Ambassador Sondland did not tell us, and certainly did not tell me, about a connection between the assistance and the investigation.” THE FAKE IMPEACHMENT INQUIRY IS NOW DEAD!",[],[],[],13120,17120,63317,[],[],https://twitter.com/realDonaldTrump/status/1195202838361624577,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.1952E+18,1.1952E+18,1.57379E+12,15-11-2019,10:22:16,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Democrats must apologize to USA: Ukrainian Foreign Minister Vadym Prystaiko said that “United States Ambassador Gordon Sondland did NOT link financial military assistance to a request for Ukraine to open up an investigation into former V.P. Joe Biden & his son, Hunter Biden.....",[],[],[],10882,22251,79650,[],[],https://twitter.com/realDonaldTrump/status/1195202834645405698,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19519E+18,1.19519E+18,1.57379E+12,15-11-2019,09:23:17,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"This Saturday, the eyes of history are looking at the people of Louisiana. If you want to defend your values, your jobs, and your freedom, then you need to REPLACE Radical Liberal John Bel Edwards with a true Louisiana Patriot: @EddieRispone! #GeauxVote pic.twitter.com/odAuD5DFPB",['eddierispone'],[],[],6674,18072,65027,['#geauxvote'],[],https://twitter.com/realDonaldTrump/status/1195187992270270464,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1053004873069981696', 'username': 'EddieRispone'}]",
1.19514E+18,1.19514E+18,1.57378E+12,15-11-2019,05:58:02,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Getting ready to land in Louisiana to do Rally with Great Republican @EddieRispone for Governor. He will get your taxes and auto insurance (highest in Country!) way down. Loves our Military & Vets. Will protect your 2nd Amendment. VOTE SATURDAY!,['eddierispone'],[],[],8543,13456,59785,[],[],https://twitter.com/realDonaldTrump/status/1195136338510499840,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1053004873069981696', 'username': 'EddieRispone'}]",
1.19512E+18,1.19512E+18,1.57377E+12,15-11-2019,05:04:56,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....We send our deepest condolences to the families and friends of those tragically lost, and we pray for the speedy recovery of the wounded.",[],[],[],6686,8465,44545,[],[],https://twitter.com/realDonaldTrump/status/1195122975713812481,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19512E+18,1.19512E+18,1.57377E+12,15-11-2019,05:04:55,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"We continue to monitor the terrible events at Saugus High School in Santa Clarita, California through our ongoing communications with Local, State, and Federal Authorities....",[],[],[],6938,10331,54420,[],[],https://twitter.com/realDonaldTrump/status/1195122972098359297,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.195E+18,1.195E+18,1.57375E+12,14-11-2019,21:09:25,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Where’s the Fake Whistleblower?,[],[],[],55557,30248,149694,[],[],https://twitter.com/realDonaldTrump/status/1195003306558607360,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.195E+18,1.195E+18,1.57375E+12,14-11-2019,20:58:28,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....that the House Democrats have done since she’s become Speaker, other than chase Donald Trump.” This Impeachment Hoax is such a bad precedent and sooo bad for our Country!",[],[],[],6254,10856,45647,[],[],https://twitter.com/realDonaldTrump/status/1195000551500632065,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.195E+18,1.195E+18,1.57375E+12,14-11-2019,20:58:18,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....anywhere, so we’ve now had 3 years of the Democrats chasing Donald Trump. Nancy Pelosi’s worried about the American voter looking for someone to blame for that eventually. Look at her own story in the House. What have they done? The average American can’t identify anything...",[],[],[],2592,10643,43753,[],[],https://twitter.com/realDonaldTrump/status/1195000511625355265,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.195E+18,1.195E+18,1.57375E+12,14-11-2019,20:58:15,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@DanHenninger  WSJ: Nancy Pelosi had it right the first time when she did not want to go down the Impeachment path. Make it a voting issue. But no, the Left insisted on raising this to the gravity of a constitutional crisis & Impeachment. The hearings suggested it’s not going...",['danhenninger'],[],[],4944,13875,55301,[],[],https://twitter.com/realDonaldTrump/status/1195000499080175623,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1400294809', 'username': 'DanHenninger'}]",
1.19499E+18,1.19499E+18,1.57374E+12,14-11-2019,20:19:05,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“That hearing was about a policy dispute.” Robert Ray. “Regular people watching this cannot conclude that the President of the United States can be impeached.” @Varneyco,['varneyco'],[],[],7677,11975,50585,[],[],https://twitter.com/realDonaldTrump/status/1194990643338268672,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '281610530', 'username': 'Varneyco'}]",
1.19499E+18,1.19499E+18,1.57374E+12,14-11-2019,20:07:52,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“Neither one of the Democrat star witnesses at the Impeachment hearings could point out an impeachable offense. That’s the result!” @Varneyco @FoxBusiness,"['varneyco', 'foxbusiness']",[],[],6532,12540,48860,[],[],https://twitter.com/realDonaldTrump/status/1194987817077805061,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '281610530', 'username': 'Varneyco'}, {'user_id': '56413858', 'username': 'FoxBusiness'}]",
1.19499E+18,1.19499E+18,1.57374E+12,14-11-2019,20:02:35,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Walmart announces great numbers. No impact from Tariffs (which are contributing $Billions to our Treasury). Inflation low (do you hear that Powell?)!,[],[],[],8367,19043,84098,[],[],https://twitter.com/realDonaldTrump/status/1194986487588311040,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19497E+18,1.19497E+18,1.57374E+12,14-11-2019,19:14:07,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Hit New Stock Market record again yesterday, the 20th time this year, with GREAT potential for the future. USA is where the action is. Companies and jobs are coming back like never before!",[],[],[],9517,21836,97264,[],[],https://twitter.com/realDonaldTrump/status/1194974293911887873,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19495E+18,1.19495E+18,1.57373E+12,14-11-2019,17:24:17,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@RepRatcliffe asked the two “star” witnesses, “where is the impeachable event in that call?” Both stared straight ahead with a blank look on their face, remained silent, & were unable to answer the question. That would be the end of a case run by normal people! - but not Shifty!",['repratcliffe'],[],[],16843,24569,88580,[],[],https://twitter.com/realDonaldTrump/status/1194946652223746048,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2847221717', 'username': 'RepRatcliffe'}]",
1.19482E+18,1.19482E+18,1.5737E+12,14-11-2019,09:17:12,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Wow! Was just told that my son’s book, “Triggered,” is Number One on The New York Times Bestseller List. Congratulations Don!",[],[],[],26876,26811,163075,[],[],https://twitter.com/realDonaldTrump/status/1194824072011698176,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19482E+18,1.19482E+18,1.5737E+12,14-11-2019,09:02:36,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Thank you @FranklinGraham. It is a time of “shame” for our Country. The Democrats know what they are doing is wrong! https://twitter.com/scavino45/status/1194696248223240193 …,['franklingraham'],['https://twitter.com/scavino45/status/1194696248223240193'],[],7548,13886,54303,[],[],https://twitter.com/realDonaldTrump/status/1194820401035124738,FALSE,https://twitter.com/Scavino45/status/1194696248223240193,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '16570984', 'username': 'franklingraham'}]",
1.19466E+18,1.19466E+18,1.57366E+12,13-11-2019,22:20:37,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,, pic.twitter.com/FJ8gMdh5bX,[],[],[],16666,20128,59536,[],[],https://twitter.com/realDonaldTrump/status/1194658838315720705,FALSE,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19461E+18,1.19461E+18,1.57365E+12,13-11-2019,19:00:55,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,READ THE TRANSCRIPT!,[],[],[],39518,23679,113692,[],[],https://twitter.com/realDonaldTrump/status/1194608581590564865,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19461E+18,1.19461E+18,1.57365E+12,13-11-2019,19:00:31,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,NEVER TRUMPERS!,[],[],[],22595,12839,66099,[],[],https://twitter.com/realDonaldTrump/status/1194608482793795584,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19461E+18,1.19461E+18,1.57365E+12,13-11-2019,18:48:10,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....any laws or did anything wrong, and they have to move away from quid pro quo because there was no quid, and there was no quo. Ukraine got it’s money (3 weeks early), and there was no investigation.” @CharlesHurt @foxandfriends","['charleshurt', 'foxandfriends']",[],[],5457,10153,39747,[],[],https://twitter.com/realDonaldTrump/status/1194605373573009408,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '97034895', 'username': 'CharlesHurt'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",
1.19461E+18,1.19461E+18,1.57365E+12,13-11-2019,18:48:08,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"...the most powerful tool the legislative branch has, Impeachment, & they’ve turned it into a political cudgel, which is not at all what the Founders intended. When you hear Schiff use all these words like quid pro quo, it is because they can’t specify that Donald Trump broke..",[],[],[],2712,10376,40772,[],[],https://twitter.com/realDonaldTrump/status/1194605364240670725,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19461E+18,1.19461E+18,1.57365E+12,13-11-2019,18:48:05,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“Nancy Pelosi cares more about power than she does about principle. She did not want to go down this road. She realizes this is a huge loser for Democrats. The Founders envisioned the worst people being in politics, yet they couldn’t envision this. You have these people taking...",[],[],[],8262,15856,60041,[],[],https://twitter.com/realDonaldTrump/status/1194605354484715520,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19459E+18,1.19459E+18,1.57365E+12,13-11-2019,17:41:42,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,The Democrats have stacked the deck against President Trump and the Republicans. They have leaked out everything. @SteveDoocy @foxandfriends,"['stevedoocy', 'foxandfriends']",[],[],14130,12954,53221,[],[],https://twitter.com/realDonaldTrump/status/1194588645673619457,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '22055109', 'username': 'SteveDoocy'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",
1.19459E+18,1.19459E+18,1.57365E+12,13-11-2019,17:33:03,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“Millions of Americans will see what a partisan sham this whole thing is.” Rush Limbaugh @foxandfriends  Also, why is corrupt politician Schiff allowed to hand over cross examination to a high priced outside lawyer. Did that lawyer ever work for me, which would be a conflict?",['foxandfriends'],[],[],12480,20910,82718,[],[],https://twitter.com/realDonaldTrump/status/1194586470050349056,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",
1.19446E+18,1.19446E+18,1.57362E+12,13-11-2019,09:03:45,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....to hurt Donald Trump and we, the people that support him. The Left has never accepted the results of the 2016 Election. They never saw this coming. This is not just about President Trump. They hate everyone he is representing.” @seanhannity @FoxNews  Sean the amazing warrior!","['seanhannity', 'foxnews']",[],[],10106,13723,54523,[],[],https://twitter.com/realDonaldTrump/status/1194458301033074688,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '41634520', 'username': 'seanhannity'}, {'user_id': '1367531', 'username': 'FoxNews'}]",
1.19446E+18,1.19446E+18,1.57362E+12,13-11-2019,09:03:45,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....This is a phony showtrial. There is zero due process, none. It is yet another fraudulent hoax conspiracy theory. It is another Witch Hunt. This is what the Socialist Doemocrat Party has become. There’s not one thing the Democrats have done in the past 3 years except try...",[],[],[],5195,13555,53733,[],[],https://twitter.com/realDonaldTrump/status/1194458299720175616,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19446E+18,1.19446E+18,1.57362E+12,13-11-2019,09:03:44,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“The circus is coming to town. The corrupt, compromised, coward & congenital liar Adam Schiff Show on Capital Hill, brought to you by his raging psychotic Democrats & the top allies in the Media Mob. Everything you’re going to see in the next two weeks is rigged.....",[],[],[],24226,24820,91982,[],[],https://twitter.com/realDonaldTrump/status/1194458296146702336,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19443E+18,1.19443E+18,1.57361E+12,13-11-2019,07:04:03,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“This ridiculous Impeachment is a travesty, it’s not an inquiry. Just read the transcript.” @LouDobbs",['loudobbs'],[],[],15390,18515,85154,[],[],https://twitter.com/realDonaldTrump/status/1194428178514743301,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '26487169', 'username': 'LouDobbs'}]",
1.19442E+18,1.19442E+18,1.57361E+12,13-11-2019,06:13:06,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"DACA recipients with arrest records: 53,792! That is a very large proportion of the total. @LouDobbs  Not good, but we will be able to make a deal with the Dems!",['loudobbs'],[],[],15323,17495,64699,[],[],https://twitter.com/realDonaldTrump/status/1194415355592093698,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '26487169', 'username': 'LouDobbs'}]",
1.19428E+18,1.19428E+18,1.57357E+12,12-11-2019,21:11:35,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,A total Impeachment Scam by the Do Nothing Democrats! https://twitter.com/GOPoversight/status/1194269692820635648 …,[],['https://twitter.com/GOPoversight/status/1194269692820635648'],[],16413,21810,70624,[],[],https://twitter.com/realDonaldTrump/status/1194279077546483714,FALSE,https://twitter.com/GOPoversight/status/1194269692820635648,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19422E+18,1.19422E+18,1.57356E+12,12-11-2019,17:15:28,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Many of the people in DACA, no longer very young, are far from “angels.” Some are very tough, hardened criminals. President Obama said he had no legal right to sign order, but would anyway. If Supreme Court remedies with overturn, a deal will be made with Dems for them to stay!",[],[],[],37887,20968,82167,[],[],https://twitter.com/realDonaldTrump/status/1194219655717642240,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19422E+18,1.19422E+18,1.57356E+12,12-11-2019,17:02:57,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Economy is BOOMING. Seems set to have yet another record day!,[],[],[],12999,21741,113921,[],[],https://twitter.com/realDonaldTrump/status/1194216506403545088,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
1.19422E+18,1.19422E+18,1.57356E+12,12-11-2019,17:01:21,India Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I will be releasing the transcript of the first, and therefore more important, phone call with the Ukrainian President before week’s end!",[],[],[],19370,21295,95724,[],[],https://twitter.com/realDonaldTrump/status/1194216106300444672,FALSE,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",
